date,rating,review
2021-11-15,2,service great portion tiny well overpriced fry potstickers tasted similar get frozen section trader joe friend got lomein dish looked smelled amazing 20 lomein little much like byob though server nice dessert tasty got fried lava cake small 9 going want entree either skip dumpling get appetizer instead
2021-11-11,5,went touch heart friday night made reservation day easily able get table checked day limited option want go weekend consider planning ahead byob friend brought vodka mocktails able make mocktail vodka n't pour got pitcher strawberry smash enough two yummy chinese roasted bbq brussel sprout started absolutely amazing would go back also scallion pancake pork gyoza beef dan dan one would n't try pork gyoza could skewed came bit cold overall loved dining would highly recommend certainly back
2021-11-02,5,place fantastic hosted sister baby shower whole place wonderful byob mocktails good always bring alcohol make cocktail food incredible ham egg cheese bao bun lox cream cheese tea sandwich french toast dumpling amazing highly recommend meal event
2021-10-29,5,great vegetarian friendly restaurant delicious cocktail even better bring spirit
2021-10-24,2,incredible food soup dumpling amazing however quality service unfortunate extremely slow disorganized n't think fault server tell establishment understaffed hopefully improve
2021-10-19,5,ordered crab rangoon nacho sesame chicken lo mein delicious loved cilantro jalapenos rangoon chicken perfect lo mein highly recommend spot want great dim sum
2021-10-13,5,miss cute asian fusion cafe hoboken decided try place birthday brunch passing previously seeing cute interior well menu ordered scallion pancake egg benedict chef left crab since vegetarian came generous side potato flavor vibrant texture scallion pancake remained crispy even hollandaise egg top boyfriend ordered chicken waffle dumpling enjoyed shared matcha french toast tasted great little bit burnt someplaces stop u eating whole plate addition price reasonable service quick interior restaurant aesthetic
2021-10-08,1,menu looked promising excited try many thing menu however every single one totally disappointing everything either undercooked overcooked flavor service slow many fried option menu well save come
2021-10-06,3,used great seems like quality declined last year point n't think food justifies price wonder chef initially left
2021-09-30,5,wanting try place month finally made reservation went two friend atmosphere beautiful boho style ordered 6 item menu split everything one thing n't like still thinking pork bao bun crab rangoon appetizer also hit definitely coming back looking asian food american twist come
2021-09-23,3,pork bun good pork belly melt mouth chunk pork medium rare also chicken bun unique texture pork floss give look good n't enjoy taste scallion pancake would say please remove menu good pas 3 item next time best sweet potato dumpling
2021-09-19,1,food horrible service awesome feel bad hear owner fired chef
