date,rating,review
2021-06-21,5,small hole wall go place casual drink watching sport one pool table bartender friendly attentive stay open late great vibe
2021-05-19,1,walk 4 open seat bar nearly empty glass empty shot glass look like one friend sit bartender come eventually start looking beer decide sudden go know someone sitting right aggressively apologetically start get go see glass front tone never expect anyone continue standing speechless point call u pendejos n't need speak spanish know mean say alright leaving like yeah get two minute completely sober still clue happened never felt disrespected
2020-08-20,5,delightful experience visiting long-standing historic bar staff warm welcoming price reasonable covid maintained integrity despite hardship anthony proprietor always offering warm welcome patron along smile good nature resonates back time family bought place highly recommend paying visit l j great drink service fantastic people watching heart hoboken
2020-07-18,1,horrible service waiting 30 min waitress acknowledge u paid completely attention u place 6 table service max maybe 20 people never coming back
2020-01-21,2,location awesome surprised empty thursday herd hoboken think due fact bartender involved bar table need cleaned saw couple fly near bar tap place definitely need kitchen though great place regular visitor though fun much deserved attention hardly number 2-4 people max
2019-09-29,1,sunday 9 29 stopped around 5 watch football street fair going hoboken thought would hard get seat walked one group patron definitely served one guy end bar could stand sat empty bar half eaten pretzel next asked red headed bartender could throw 10 minute later threw away real reason left wwe tv sound asked change football told needed minute waited 10 minute asked channel put informed 3 different game tv told n't know channel made slightest effort look one game proceeded tell could n't turn sound wwe basically run away place many bar hoboken competent bartender better environment spend money
2019-01-14,5,hoboken love north jersey find much like changed went bar hopping hoboken brie first stop louise jerry tavern right happening washington street always pet friendly indoors full bar food order food many restaurant area seat bar couple table back pool table low-key fun way get day started cool town even host event supporting liberty humane society check event tab yappy hour great way socialize pup
2018-09-26,4,dog u little research found bar one place bring one inside standard interior stool alongside bar couple table front corner big pool table back moderate draft list option bottle can price around 5-7 depending get obviously cocktail wine atmosphere pretty chill night got table front never felt crowded one bartender working place surprisingly necessary food speak n't think mind brought standard bar overall bump letting u bring pooch
2018-05-08,2,average small bar pool table always busy tiny one stall bathroom line unfriendly female bartender ignored patiently waited order drink knowledgeable helpful beer also give quarter card pool table cash rudely ignored customer asked could play pool next
2018-03-22,5,im liking louis jerry already last time watching band play 2010 hasnt changed mellow environment typical dive bar love close work thirsty thursday yay
2017-12-21,5,best martini hoboken delivered one kim amazing kind respectable server loved really made experience special
2017-09-10,3,typical dive bar hoboken bartender nice regular mostly welcoming last time felt though minority nra enthusiast sure norm vibe generally decent spot
2017-06-14,4,fun quiet little hid away enjoyed people drink cold service great definite go
2017-05-27,4,great place sound pool playing background something soothing would n't exactly call dive bar actually clean dive bar feel would def come back def
2017-02-21,5,small divey without actual dive great bar tender great personality izzy serving incredibly attentive nice low key hoboken quite annoying hoboken usually
2017-01-17,5,love bar great staffpool table way earth club-like superficial bar around area
2016-09-22,5,place fucking suck suck mean quite awesome patron mostly angry drunk lost soul manhattan reject play depressing music smith nirvana etc old shirley temple movie black white tv never met single person place consider respectable human yet keep coming back new jersey soundtrack smell would l j way cut hoboken dive bar
2016-07-31,5,went saturday late afternoon atmosphere great excellent drink price
2016-06-15,4,pretty decent place neither loud showy great place want sit enjoy beer buddy minus loud music food disturbed people place small neat pool table end room bartender nice friendly talkative pushy comfortable experience kitchen nice enough let order get food outside great selection beer pretty reasonable hoboken area would suggest go place want sitting bar getting drink without much pomp show
2016-05-31,4,good place divey bartender knew make new fashioned opposed old felt little cramped narrow maybe slightly underground step patron interesting bunch usual boken bros good good
2016-01-06,3,nice divey spot pretty typical drink special took 10 minute get attention bartender weekend night reason ordered double kept getting poured single matter explained downside atmosphere narrow place fit probably two people bar wall sit area space pool table likely get jabbed asked move frequently playing funky smell may unfortunate patron bar
2015-09-06,4,great place nice ambience plus point drink price play billiards attentive bartender
2015-08-28,1,used drop drink wo n't going back tonight sat bar beer bartender n't acknowledge 10 minute timed took drink order went back group people attended pretty sure friend thought ridiculous got told come back time waited 10 minute drink still nothing best part ready actually said first said waiting 10minutes reply first wow like really wow never going back till guy fire terrible business
2015-08-21,3,first time since reno year ago believe used good vibe still though
2015-07-30,2,drink okay n't cheap yelp dollar sign suggest music largely garbage loud talk sometimes
2015-05-31,1,bar last night one bartender blonde female remember correctly accused banging bathroom door inside course confused someone else n't hesitate approach aggressive heated manner course standing shocked confused owner standing watching patron bar verbally attacked lunatic employee without saying word yelling cursing regard truth professional etiquette lack professionalism belligerency employee establishment appalling even politely explained confused someone else fact getting drink bartender could vouch proceeded ask leave kicked dinky little dive bar bartender spent le time absolutely crazy maybe service would better would n't take 2 hour get drink horrible ownership horrible employee horrible experience
2015-05-17,4,l j pours guinnessthey allow dog greatnew wooden bar top marble shelf back wall nice clean nice overall clientele cup tea wish would attract younger crowd loses couple point otherwise hoboken staple hope stay around long haul thus far
2015-02-17,4,great bar looking hang friend throw back beer service always great welcoming beer always ice cold suck 1 pool table crowd much laid back opposed sone bar club like feel
2014-12-19,4,came nightcap great birthday dinner next door wow came long time ago 1990 really surprised nice place looked brian bartender super nice bought bday girl drink improvised grapefruit beer welcoming bar nice pool table laid back crowd coming back sure
2014-11-13,5,like obiwan maybe dc hoboken last hope love bar staff crowd affordable fun good music
2014-11-12,5,bar one favorite hoboken recommendation eat going set
2014-11-05,4,walked grab drink kill time waiting friend random wednesday got agree review music great enjoy bumpin music every much maybe bit le next 20 something place prince queen van morrison way heart 2 bud heavy 3 dale pale can happy hour bartender nice n't hurt like dive bar cerainly back
2014-10-26,1,last night walked thinking would see original friendly bartender nope walking someone thought would funny put chalk board ebola free tastless insulting right stupid
2014-10-21,3,maybe hoboken bar like rare similar rutgers bar divey type place around nj price ok probably lot cheaper nearby bar usually beer special pbr bud etc nothing special
2014-10-18,4,possible draw great music pool table affordable drink n't really bar support alcoholic friend possible drawback hipster bucket bucket hipster
2014-10-06,1,thankfully recent renovation removed trace character history bar safe today hoboken ancient back bar gone replaced new fiberboard one removal great old jukebox mean yuppie safe hearing anything may unfamiliar
2014-08-25,5,greatest local bar ever pat brian co best bartender side atlantic keep guy regret missing ash spinning turbonegro every
2014-06-12,1,rated place pretty high come today astonished lack professionalism bartender despite claim open 2am coming 1 10 met disbelief bartender told came illegally door closed ordered leave door obviously wide open bartender got extremely rude like god rudeness girl beyond wild guess owner place read please call explain fire girl straightaway p owner lost 15 regular today please know hire staff please contact really want place still popular among hoboken bar saying girl bar never allowed anything resembling customer service pretty happy to-repeat exactly face please n't ruin great place better close couple day allow crook run p come next week even unprofessional bartender want leave see legal ground 100 sober calling police may entertaining option
2014-04-04,4,well yelpers think found new favorite bar hoboken came yesterday 4pm got nice cold beer sat window watched world go relaxing nice old style neighborhood bar clean good friendly svc pet friendly 2me big plus real nice people inside course allways start chatting w someone come check men toilet smallest ever seen ca n't stretch elbow 3inches side funny juke box pool table along nice choice beer alcohol get hoboken def chk one know week open abt 3pm n't go early
2014-01-12,5,sometimes enjoying good pint playing 1 pool yuppie group open door look immediately turn around best bar hoboken best jukebox ever diamond rough ever close hoboken dead
2013-09-17,5,moved hoboken tail-end genuinely cool era 94 needle say visit handful place today l j one remember day mary louise sister used keep watch make sure n't put foot upholstered chair around pool table known brian sometime bartender close 20 year yikes place always felt like basement parent house laze away winter afternoon night playing pool blast well enuff reminiscing classic dive friendly bartender awesome tune jukebox good pours drink much needed hideaway maniacal chatty chick 6 pump mk tote lunkhead jock drool iconic maxwell gone todd packed word going set shop bell house brooklyn day ever come l j close door hoboken truly wasteland hope day never come
2013-08-14,5,play awesome music bar tender super nice friend went one sitting bar told u bartender stepped would right back said ok went back play pool guy told u bar tender stepped came back handed u bunch quarter play pool said keep busy till come back great bartender came back bought u beer making u wait comfortable felt bar hoboken
2013-07-18,4,came drink waited daughter get work nice bartender refreshing looking dive bar place
2013-05-01,5,saturday night n't waste time yuppie scum bar come stay shut door 2am secretly open 3 great people bartender pool table juke box surprisingly cute girl weekend
2013-04-20,5,bar serve beer got pool table compelling reason go want bar serf beer mostly though go great jukebox like drink yeungling listening holland 1945 flaming lip near bar head cool place
2013-03-11,3,nice little dive bar great trying avoid crowd grab cheap drink perfect example came small group st patrick day festivity hoboken one bar charging cover got great spot window away mob got fast bar service front row view people stumbling washington made entertaining afternoon
2013-02-27,5,arguably favorite bar hoboken great jukebox good crowd dive expect fancy n't expect drunk yappy 21 year old girl top 40 music kind place wan na go hang neighborhood crowd worry whole lot
2013-02-22,4,great bar typical douche hive line washington street great music great price great staff really ask bar wish little bit larger c'est la vie size n't everything
2012-12-21,3,lack craft beer place small even group 4 slow night plus side service wonderful pool table nice environment want get away crowd
2012-10-29,1,going go 3 bar town maxwell northern soul louise jerry go 2 bartender resemble dina jersey shoreslightly skinnierand wearing ridiculous spandex come chill non black bear type im stuck juice head juicy couture way took 15 minute bartender come ask talk friend brother drama drama associated louise jerry give buzz mtv isnt contributing salary
2012-06-07,5,definitely one favorite bar hoboken great beer overpriced awesome bartender music always great ca n't go wrong dive bar pool table
