date,rating,review
2021-08-21,5,right 5 star came city tastiest wonton soup remember milky broth hint szechuan zing dumpling even good old general tso perfectly breaded sauce great kick feel like n't good complaining
2021-08-17,4,great take order moved hoboken looking good chinese take spot close apartment great little pricy thought food pretty good nice service phone quick free delivery 15 order
2021-08-08,5,pictured soup dumpling hot sour soup 40 food authentic fresh staff best order least 1x week best
2021-07-26,3,decent food priced fast food chinese honestly better option fast service nice staff wouldnt go chinese food hot pot probably good
2021-06-22,3,rarely order chinese food decided takeout keming since many local food blogger post pic scrolling yelp review decided soup dumpling spicy wonton sesame chicken chicken garlic sauce ordered phone pick-up ready quickly 15 minute everything still hot brought home soup dumpling okay get 6 dumpling orderspicy wonton tasty spicy good kicksesame chicken standard mealchicken garlic sauce tasty also good amount kick food good traditional takeout portion little bit sticker shock though got check total order 51 n't remember chinese takeout expensive price probably opt order different type food
2021-06-13,5,really great time keming came dinner sunday night got bunch dish including cold sesame noodle beef onion cauliflower cauliflower bit salty otherwise dish really hit spot food came quickly service wonderful keming also nice outdoor seating 2 table right front sidewalk around 4 table wooden platform street
2021-06-04,2,really excited try place sadly disappointed start saying people nice food quick delivered hot fresh great part ordered vegetable lo main basically gave lo main lettuce even kidding poor substitute cabbage vegetable one would expect vegetable lo main fair come across approx 3 carrot strand still nothing shrimp broccoli ordered came hot shrimp cooked chewy flavor gone sauce light would looked past n't overcooked shrimp wo n't ordering sadly
2021-05-02,3,ordered takeout got sesame chicken soup dumpling soup dumpling good big filled lot soup didnt spill even takeout sesame chicken ok texture chicken good really tough stringy wouldnt recommend
2021-04-29,5,take keming never let time order thing try love say incredible soup dumpling like best giant actually filled soup broth pretty delicious besides incredible soup dumpling vouch everything else menu favorite fried rice chicken broccoli lo mein delicious giant portion pick delivery always quick definitely plan stop eat person one day looking great chinese food spot hoboken around hoboken could n't recommend keming enough
2021-04-24,3,flavor good authentic however one time fried spare rib delivered undercooked
2021-04-12,5,good vegetable soup amazing chicken onion dumpling good music would recommend
2021-04-04,4,decent place get chinese food fix selection pretty wide traditional chinese dish well americanized one seems even hotpot mala would come back try
2021-03-26,4,one authentic chinese menu hoboken afternoon dumpling snack dinner recommend pepper steak fried rice beef chow fun mapo tufu name
2021-03-20,4,recently started go restaurant walking past many time impetus reopened seating closing except delivery recently ended severe covid restriction food excellent ample dish different typical chine richer complex service pleasant fast although occasional language difficulty rarely give 5 star reserve restaurant truly blow away considering keming quality food service continue subsequent visit
2021-03-19,5,veggie lo mien pork soup dumpling lo main delicious affordable super light grease restaurant 1000 recommend soup dumpling good love break open delivered via restaurant said 25-35 minute apartment 20 great service
2021-03-17,5,great spot authentic chinese food favorite soup dumpling dan dan noodle hunan beef
2021-03-08,4,keming lo mein best ever skip flavorless beef broccoli go sesame chicken instead also really enjoyed sauteed string bean minced pork although lack pork order felt pretty expensive container 95 green bean 12 99 fast delivery arrived 20 minute ahead time quoted delivery person nice
2021-01-18,5,placed pickup order pork soup dumpling pork cabbage dumpling phone eta 20mins ready time pickup may found new spot soup dumpling dumpling larger place serve bang buck also love upon pickup steaming like fresh steamer microwave steam lol good amount broth inside meat point downside dumpling bit thicker prefer however keep 5 star overall quality service
2020-12-29,5,far best chinese food hoboken n't miss scallion pancake popular food item run order late sesame chicken skip general tsos get instead lo mein also good
2020-12-25,5,finished dinner impressed glad found restaurant christmas evening food incredible definitely found new go-to chinese restaurant town
2020-12-11,5,incredible dinner outdoor dining area night incredible take great service food even better person dumpling great lo mein best scallion pancake ever
2020-11-06,3,ordered delivery keming steamed dumpling fried dumpling general tso chicken called u let u know fried dumpling night struck odd n't fry steamed dumpling ended steamed dumpling general tso steamed dumpling sauce great get general tso chicken tasted good mostly breading little chicken probably would n't order
2020-10-28,5,delicious family looking authentic chinese food spot hoboken weehawken thought excellent szechuan cuisine def back
2020-10-26,5,best soup dumpling ever loved everything ordered far lo mein pork soup dump beef dump general tsos chicken hunan beef beef broccoli amazing way better lot chinese spot town highly recommended
2020-10-06,5,soup dumpling always great cute outside patio love lo mein standard americanized dish shredded chicken also pretty awesome byo beat
2020-09-28,5,three year living hoboken finally found best chinese food area juicy pork bun absolutely delicious
2020-09-16,5,twice week good server attentive friendly food mouth watering ordered scallion pancake juicy pork dumpling steamed shrimp dumpling craving since back asap
2020-08-18,4,keming reopened really cute outdoor patio covid menu many option vegetarian service really great food yummy typical chinese dish ordered served free ice cream end restaurant celebrating reopening social distancing mask thanks
2020-07-29,3,solid quick chinese szechuan place hoboken one better town best sesame chicken dan dan noodle good nothing outstanding definitely solid
2020-06-29,2,husband enjoy authentic szechuan food nyc often wanted try place hoboken classic style page back menu owner told u authentic szechuan food last time ordered ordered boiled sliced beef szechuan style mala casserole assorted peking style noodle super disappointing mala flavor almost like watered broth n't taste spicy portion size surprisingly small 25 99 boiled sliced beef szechuan style 17 99 similar mala casserole would n't really go authentic experience
2020-06-18,1,start couple time whenever visited always got fatty beef dry hotpot today ordered fatty beef hotpot usual received totally different thing beef regular beef fatty beef bok choy missing dried tofu reallllly dry seems like fridge month satisfying called restaurant person say ingredient never changed except fatty beef telling bok choy ingredient say ingredient change used like dry hotpot anymore
2020-06-16,4,food ready time handed safely social distancing underestimated size four order packed container coming back herei ordered house fried rice really recommend goodhunan chicken juicy chicken great crunch veggie spice perfect shrimp broccoli good ratio shrimp bit overcooked mala assorted casserole great flavor family favorite however napa cabbage used bit old black spot really reason giving 4 star
2020-06-14,5,fave soup dumpling veggie dumpling spot never bad experience whether dining delivery sleeper hoboken sure
2020-06-01,2,tried place time disappointing every time food bland dry example chicken broccoli terrible sauce good thing reason giving 1 star soup dumpling better chinese food hoboken place far expensive chinese restaurant hoboken even priced rest would n't good considering ridiculous pricing done giving place chance
2020-05-09,5,best general tso town tried take quarantine nothing else open pleasantly surprised new chinese spot hoboken dumpling lo mien fantastic well
