date,rating,review
2021-08-13,4,came friend week ago bouncer chris nice guy really helpful friendly thanks chris
2021-01-25,4,ca n't speak place pre covid mid covid went yesterday celebrate friend birthday restaurant large accommodate large party great watching football game multiple projector far food go definitely place get wing siracha thai chili buffalo wing delicious basket wing hold 8 also big fan onion ring service limited go order everything right away may see bartender would love see place
2019-12-31,1,bar discriminated woman dare people get pushed choked would rather kick people pushing back people pushing woman instead people trying good time care explained horrible bar horrible security care explained punished discrimination never coming back
2019-10-26,5,naming kid willie mcbride automatically high score golden tee
2019-10-22,3,willie mcbrides recently suggested quick casual dinner doubt standard irish pub year last time centered around seeing band play rather eating tried open-minded agreed give another shot arrived alerted fact taco tuesday meant could order 3 taco 9 99 far mexican restaurant decided take chance glad taco included diced spiced chicken shredded lettuce wrapped large flour tortilla trio served side pico de gallo guacamole generous portion tri-colored tortilla chip mashed avocado fresh tortilla flavorful taste processed chicken well-seasoned also sampled bavarian pretzel stick perfectly baked salted 3 doughy roll served 2 dipping sauce stout beer cheese avoided zesty grain mustard loved bar also large selection beer tap bottle including favorite like abita purple haze goose island ipa pleasantly surprised wound attending taco tuesday fairly often however recent monday night visit different noticed regular evening taco traditionally offered apps snack section menu menu item included description varied previous experience sure expect well received 3 enjoyable tortilla time stuffed shredded chicken cole slaw despite vinegar slaw listed menu sheared salad clearly soaked mayonnaise also chip additional accoutrement included asked side either salsa guacamole told avocado would extra 2 tomato topping would free opted cup salsa poured dry bland chicken making much tolerable 11 le appealing version favorite plate seem worth given taco intriguing menu item decided stick dining tuesday however fully stocked bar friendly staff make drinking destination day week
2019-10-21,5,one favorite bar go love live music great food selection well hard mess bar food food delicious also good sunday funday special football game
2019-05-14,2,another night willie mcbrides another jacket stolen live hoboken go hoboken know bar well willie mcbrides fun spot staff n't give shit customer service pay cover forgotten bar crowded room anyone every time every damn time something friend mine stolen jacket wallet stolen willie mcbrides wallet purse think stop someone leaving bar carrying 5 coat right nope entire section jacket stolen last night least 5 6 completely gone number people working door think notice someone shit ton coat maybe staff taking jacket take jacket cant take freedom
2019-03-24,4,saturday evening friend came celebrate another birthday parking true hassle definitely get ride security job checking id guiding u 10 cover charge find atm inside 3 surcharge cash needed towards back left side find coat check 2 fee cash accepted bar located furthest back live band playing evening pretty good artist crowd right sloppy drunk laying around escorted breathalyzer machine available 1 better blow machine getting behind wheel back try food menu
2019-02-24,5,came lunch cheesesteak reuben good kristine best bartender ever best p please change air filter fish tank fish suffering
2019-01-10,3,average irish sport bar place look festive assumed bluntly stereotypical people typical mid-life crisis college alumnus apart fraternity still hang onto pompous lifestyle type crowd aka 100 caucasian diverse whatsoever classic hoboken ya music n't terrible one want hear washed late 30 year old sing song 90's-00 another red flag bar overly crowded difficult even ask single drink luckily received free drink reason 3 star bar set close front entrance could n't even pas however know crowd weekend make difference let slide kind bitter costly cover charge despite friend 30 minute bored disgusted overall guess place genuinely something people early 20 going
2018-11-28,3,came party 17 people bottomless mimosa told bottomless made reservation find n't case decent food decent service nothing special
2018-08-12,5,whether looking night full live music cozy one fireplace loook willie mcbrides little bit everything everybody
2018-07-19,5,one better bar go hoboken go establishment often either open bar watch live band always great time inside establishment front bar run along entire right wall high table near towards left wall people converse relax two tv behind bar want catch score game back bar rather small also cash get job done plenty beer selection drink chose n't cash happened plenty fear atm right front area dimly lit give dive bar band bar type vibe whenever live band 10 cover way worth establishment get ton different type band play weekend lifespeed favorite plenty room back area everyone jam great time really love place open bar open bar always held back area door closed front area entire time party usually 8-11 past november set open bar brother fiance recent engagement could happier thing went called bar week beforehand letting know looking manager able help set party day needed ease email list people prior party make sure enough people support open bar party usually need 25-30 people pleased day event add friend list management staff gave problem willing accommodate u brother fiance great time happy everything went well need throw open bar want catch solid live band spot
2018-06-05,4,go bar neighborhood great selection draft beer friendly service delicious sandwich fry also enjoy large pretzel
2018-06-01,3,drink good ordered long trail ale tasted pretty fresh summer night environment disappointed little actually didnt look like friday night bar little boring
2018-03-03,1,place suck bigger dick everyone charged 20 cover kicked spread word cover 20 fuck
2017-12-30,5,go-to spot hoboken server friendly item menu outstanding made point try different item nearly time went never disappointed outstanding dish old bay wing goat cheese salad shepherd pie everything go beyond bar type environment n't expect chef highly skilled great place highly recommend
2017-08-27,2,wait staff atrocious twice event weekend afternoon wait staff completely ignores afraid social interaction food nothing special
