date,rating,review
2021-11-15,5,great neighborhood bar really great food pleasant staff always good scene tv outside nice touch french fry soo soo good
2021-03-09,4,try reuben slider thank later wow came drink simple bar food night enjoyed great atmosphere restaurant everyone social seemed know pretty standard irish bar ordered mild wing pretty tasty expected bar food banger mash pretty good glad menu offered irish specific cuisine however let save time get reuben slider wow bun buttered toasted perfection paired gooey cheese tender corned beef jaw actually dropped bit definitely coming back good time slider
2020-10-23,4,finnegan pub really quintessential neighborhood bar loyal crowd repeat visitor love enjoy fun laidback atmosphere unassuming space also surprisingly good craft beer list delicious food recent visit sat sidewalk cafe crowded patron though everyone seat watching football television projecting u ordered pint kane head high one favorite nj beer enjoyed game also several customer dog kept u entertained well relaxing bit started get hungry past liked food decided stay dinner previously ordered salad grilled chicken fabulous new limited menu instead ordered cajun chicken wrap included cajun-seasoned grilled chicken breast mixed green pico de gallo left chipotle mayonnaise leaving sandwich tad dry however asked side honey mustard accompany hand-cut fry also put wrap terrific addition sandwich toasted panini press giving crunch appreciated boyfriend also enjoyed shepherd pie topped fluffy mashed potato finnegan pub fantastic place spend casual evening friend whether eating delicious food sampling local brew playing bar game sure great time
2020-09-11,5,great small bar outdoor seating setup barstool seating night live music well
2020-03-14,5,best irish pub hoboken pool dart skee ball food really good bartender great love coming neighborhood gem drink
2020-01-24,5,place awesome come ask erin tall beauty attentive great def must got chill low key night
2020-01-23,4,good beer live band pool table dart board great type sport game love finnegans quickly climbing proverbial ladder go pub reason listed deleted beer occassions bud looking forward putting finnegans rotation frequent
2019-12-30,5,came sunday busy popular place hoboken grab good drink food even though restaurant crowded service great sat table waitress erin friendly patient u usually come live music always fun def go hoboken
2019-12-01,1,regarding monica h reply several complaint relevant bartender treatment customer visit well aware issue improve please save generic customer service talk someone else clear interest addressing issue raised multiple time painfully clear misunderstanding bartender issue absolutely lost customer regarding mike owner another issue must employee masquerading people something look directed speak gentleman kitchen worker claiming one charge night dozen superior bar town n't treat well-paying customer like dirt zero reason want enter establishment good luck everything
2019-11-26,5,ca n't believe n't reviewed finnegan endless bar hoboken find returning finnegan great really set pub apart many others music finnegan almost always live band friday saturday night band always good usually expect hear something funky jammy think lot grateful dead cover live music playing pump great alternative rock jam speaker live impossible hear bad music also lot fun game keep occupied got skeeball second floor back room first floor pool dart space small cozy usually hard find spot get drink bar seems small outside second floor back game room space spread never eaten fact probably never ordered anything bud light tequila shot craving classic greasy bar food hook great music cozy cheery ambiance keep finnegan tippy top list bar hoboken
2019-08-24,4,finnegan solid local pub topical drink expect earth bartender set apart skeeballs second floor roomy dart board back exceptional chicken wing go 0 50 tuesday one complaint got something mosquito plaguing back room summer eating alive play dart
2019-07-08,4,usually stay away hoboken find crowd young digging bar main drag bartender friendly kane brewery tap awesome food really good music selection great top 40 live band mon fri sat sun dart pool table first floor skeeball second floor love chipotle ranch wing wing good crunch sauce scrumptious hand cut fry curry sauce awesome accompaniment wing go bar area wish easier park around hoboken
2019-06-22,5,russell hilarious amazing bartender whole bar tending squad friday point live music added bonus
2019-06-17,4,skeptical first went finnegans bit wing snob unassuming place unassuming willow road said lot draft beer strong drink damn good wing get crispier fry would 5 star pub n't tried food look good
2019-04-19,5,best bar hoboken rus favorite bartender always good mood cool happy band fire make every millennial remember real music classic irish bar time 10
2019-03-23,5,great neighborhood bar little uptown hoboken great place catch game come nfl sunday food decent especially wing definitely good spot looking changeup lively hoboken bar
2019-03-19,4,met friend ireland monday night beer n't eat heard chicken wing good randy bartender nice guy friendly attentive gave u information get around hoboken ny city jazz band played 9:00pm beer special available problem literally tapped guinness beer st patrick day crowd day willow st beaten path looking definitely recommend finnegan return
2019-03-03,1,lol bartender literally called stupid blowing juul proceeded tell dumb disgusting sloppy joke never coming back thanks
2019-01-21,3,like finnegan since live music often good special beer good place catch sport game thing problem one bartender rude past act like better everyone come lose ego customer service 101 shame patron say something n't taste right
2019-01-04,5,pub nice feel drink good food excellent staff friendly welcoming live music start bit late overall great experience
2018-12-21,5,place check box choosing bar cheap beer rotating tap something seasonal always deck bomb nacho turn music live stream jeopardy every night sure even need say anything else also bar game pool dart back feel like place thing love dive bar without negative dive bar beer soaked carpet funky smell high top table bar pretty long group vary work happy crowd regular probably stop drink every night bartender make effort make conversation service waitress sit table always really friendly never let glass go empty perfect spot grab drink planning move night grab many drink end spending night
2018-11-29,4,great local bar hoboken good enough bar food going hoping food well would n't seek dinner otherwise good spit music weekend night playing pool dart foosball drink
2018-10-07,4,live music food drink need say came first time friend n't know expect bar hoboken friday night okay experience n't crowded enjoyed much bartender n't friendliest food order food drink come pretty quickly table service n't expect someone waiting entire night drop food run away food tasted good wing spinach dip cheese fry needed ketchup said dropped ran away food tasty especially wing spin dip beer cold cocktail n't strong wine right would stick beer wine 10min order anything bar pay credit card back area pool table dart dart need 10 cash deposit play sure pool free live music nice touch band playing night pretty awesome enjoyed self overall hope
2018-09-02,4,cute irish pub good food great drink great service corned beef good
2018-08-21,5,great bar friendly service good pub grub skeeball upstairs friendly bartender
2018-06-09,5,friend came bec another bar take cash suprised good chill place ordered wing beer pretty good waitress really friendly pretty good place meeting friend week day update came back w bf friday night love band much live music beer spinach dip yummy
2018-05-11,5,finnegan first place ventured moved hoboken got town sick sitting empty internetless apartment stopped monday burger special ended staying hour owner eoin well rest staff great really make feel home pretty great special almost every night 0 50 wing tuesday live music weekend check em
2018-03-18,1,time never issue went yesterday st patty day ordered three jameson ginger realizing drop alcohol drink asked bartender check explained issue apology attempt fix drink simply gave u bill going back due terrible customer service
2018-02-26,5,nice hang weekday good spot weekend ski ball upstairs surprising nice touch food good typical bar food also great beer selection rotates frequency however greatest asset staff best bartender meet
2017-07-27,5,love bar play jeopardy every weekday sound far best bar sit enjoy beer glass wine hoboken real local feel bartender like russel barry remember name usual order time pour beautiful guinness big room upstairs back play pool dart skee-ball would recommend bar anybody looking drink hoboken mention wing best hoboken live music definite plus great band get really crowded usually leave
2017-06-30,5,russell best bartender hoboken trick guinness flip simply amazing bartender world done besides come visit ask guinness flip 5 star
2017-04-22,5,call husband babysitter need watch real housewife go finnegan working late food house go finnegan laundry laundromat across street go finnegan make laundry go finnegan want five star alone
2017-04-18,3,great local spot meaning come live block away finally came grabbing drink friend one regular review environment drink option n't eat see back room second floor pro clean room dimly lit bar long high top separated back chair comfy enough space people wo n't hit chair walking con would n't say con much opportunity-i ask server draft one sign end-maybe memorize beer tell also one beer got 9 consider barely craft beer probably try again-outside look nice-upstairs back room good hear skee ball now-pretty middle
2017-02-19,4,casually walking attracted open window airy restaurant inside upon waitress recommendation ordered cajun chicken wrap love spicy food bit over-the-top distracting therefore could n't truly enjoy lunch french fry hand cut really fresh delicious change restaurant typically serve complaint charge soda refill two dollar per glass truly ridiculous sprite surprise waitress offered refill bring glass bar n't come table pick n't know place partially self-service charging two dollar per soda second one barely sipped good customer service overall cute charming pub
2017-02-04,5,bar beeeeest guy ponytail bomb super nice satisfy alcohol need well chipotle ranch wing best hoboken
2017-02-03,4,nice neighborhood pub last local band play great casual place watch game meet friend
2017-02-01,5,love place lot fry delicious sandwich really good oh man much beer complaint nacho could better cheese chip ratio happen come viking bartender working let touch lock ask nicely
2016-12-06,3,would give two half star could want love place much fact love illusion disappointed every time come live couple block away love fact neighborhood irish pub nice ambience weekly open mic upstairs dart board ski ball pool room like well like food service several time row bartender rubbed wrong way food bad overpriced throw rock hit five place better bar food hoboken bartender know customer good way intruding hanging friend one seems care happy could charming place supposed solid mediocrity hate harsh see potential greatness
2016-10-22,4,better beer selection expected lot local option price especially good happy hour quite enjoyed sitting outside front patio enjoying beer
2016-10-04,5,love local pub amazing food great people visit every sunday watch game
2016-09-16,5,place good like dang enjoyed everything food beer loudness cottage pie good like really good like waitress awesome nice think name jamie might wrong like everything really good want come back get different stuff cause sure also good thank
2016-08-01,4,enjoyed late evening dinner tonight friend listening great live bluegrass band else find good live entertainment monday night food surprisingly good fish chip huge portion fish nice moist hamburger grilled chicken sandwich reasonably priced 15 good beer street parking found resident permit parked garage proparking 375 4th st next hospital 7 short block away 8 3 hour definitely back
2016-05-25,5,love place drink great service great food last time time outstanding pub food another level must gotten new chef amazing heading back tonight
2016-03-25,4,drink ca n't comment food good place go want avoid obnoxious crowd bar washington st good pours guinness contrast n't ever get guinness 10th willow
2016-03-17,4,great st patty day experience friendly nice staff love irish music fun bartender green beer good vibe general food amaze corned beef cabbage tender flavorful banger mash good super tasty gravy hope every day menu def back irish fiance parent impress
2016-02-07,4,looking nice place bit laid back crowd try finnegans quickly become one favorite spot cheaper drink find bar washington typically much le crowded one problem drink tend seem bit watered even shot food pretty good awesome deal weeknight happy hour beer food combo beer selection rotates bartender pretty knowledgable might like offer suggestion really love owner often actually seems care happening establishment
2016-01-27,5,cool spot great bartender good weekly special enormous upgrade rogos owner actually give shit business great spot skee ball dart
2016-01-07,4,drink review assure enough evaluate remember used rogos well place look lot newer brighter open space make feel inviting layout also make easier watch tv owner also bartends time time never got chance sample food come back town hopefully get chance great bar
2015-11-18,4,fun place bartender cool bar clean quick service food good
2015-10-13,2,happy cocky service food tenth willow next time stay washington street
2015-08-31,1,many wing night finnegans place steadily n't downhill since conversion rogo wing still taste great wait staff suck last visit 8 25 15 one waitress entire bar also came bad attitude n't write order course wing came hot instead mild usually big deal send back correct wing time ran wing wing night looking wing go 10th willow monday night 5 eat wing
2015-08-25,4,place good good food good decor good selection drink genuine irish pub bartender like ed make place special attentive engaging bartender come across solid place highly recommended
2015-08-23,3,good local pub service spotty depending bartending food average best
