date,rating,review
2021-11-12,1,yes infamous sc quesadilla infamously bad fact worst quesadilla ever life 10 year old could better better quesadilla buffet chaffing dish sitting 2 hour office cafeteria description chicken corn jalapenos guacamole received dry quesadilla maximum 6 corn kernel exaggerating inside 4 slice jalapeno guacamole forgot mention called restaurant absurdly tiny amount cheese called restaurant entire order get rest advised corn mentioned tortilla made corn kernel inside garnish hmmmm anyone ever garnish food ca n't see cooked food turkey stuffing garnish cheese hamburger told woman answered phone maybe corn n't listed 2nd ingredient preceded tell crema corn corn listed grub hub menu awareness quesadilla meant packed corn dont know restaurant definition packed n't even teaspoon corn one piece cut quesadilla n't even kernel moving also ordered blackened chilli salmon description seared salmon served stir fried cauliflower rice veggie received salmon n't taste fresh regular white rice cooked spinach perhaps kale know advised longer serve cauliflower rice grub hub slow updating menu andwhile grub hub slow menu updated called wow miracle really happen received refund salmon dish first last time ordering eating messing quesadilla really hard better offer excuse bad one
2021-10-15,5,first time paid visit love location sw hoboken food drink always point would recommend salmon 10 10 burger sandwich always delicious really love specialty drink especially moscow mule however big fan seasonal spooky sangria would exciting see place draw bigger crowd weekend sure pre-covid place ol reliable ca n't go wrong
2021-09-17,3,place seems fallen ordered delivery quesadilla average shrimp taco bourbon wing n't bad forgot send half order credited back boo
2021-08-03,4,stewed cow recently started taco tuesday july 27th absolutely amazing pork taco taco made mind-bendingly delicious chorizo recipe left craving week went back tonight learn replaced recipe run-of-the-mill pulled pork recipe found forgettable stewed cow please bring back original outstanding lip-smacking mouthwatering flavorful savory exquisite chorizo pork taco left wanting back every tuesday friend tow otherwise stay home feeling grateful least
2021-06-06,2,brunch n't drinking asked better deal ordered la carte waitress confirmed got chicken waffle iced coffee waffle soggy eggos chicken ok waffle 22 iced coffee 4 would better 25 brunch deal even n't alcoholic beverage knew place solid review going disappointed lot good beer mixed drink could see good spot drink would skip brunch though
2021-06-05,4,comment food dinner experience stewed cow one favorite bar hoboken night awesome atmosphere plenty drink reasonable price went friend last saturday night sat bar bartender excellent friendly drink delicious round shot also fairly priced definitely local bar particularly nice want escape main hoboken tourist trap friend always great night highly recommend
2021-05-18,2,meh brunch twice time food come room temperature claim give lil sumpin house starter watery bland oatmeal chocolate chip got steak sandwich tough chewy meat watered light poured cocktail plus waitstaff obviously hate life place go also hate yuppie life n't mind paying high price mediocre experience seems like mismanaged nightmare obviously n't care quality control fry good tho overall pretty lame also always crappy acoustic guitar player hear apartment one blonde girl always total vibe kill screw guy going home
2021-04-04,4,stopped stewed cow sunday walking around town easter n't crowded good selection local beer pleased option tried 902 brewing cherry slushie sour ale hoboken fresh start ipa outdoor table well distanced qr code table menu pay via venmo waitress attentive overbearing wore mask entire time n't hungry brunch menu look delicious good deal back try soon 25 per person shared app muffin entree two drink
2021-02-01,4,stewed cow quickly becoming new favorite place since covid-19 visited recently indoor dining thursday saturday night since live music night open table reservation needed saturday past saturday reservation 2 7 pm n't taking walk-in since fully booked night told u adhering 90 minute seating rule result server said sister restaurant brass rail n't even know related awesome accommodating entire time friend tried cocktail first round bourbon bramble really delicious friend perfect pear also liked food menu n't huge lot typical bar food good nonetheless shared spinach artichoke dip buffalo wing loaded tater tot everything yummy came quickly around 8:15 pm waiter told u get soon another reservation n't want leave able move u another table cancellation lucked band really good played 10 leave definitely back friend saturday dinner music
2021-01-19,5,went din one long time besties specialty cosmo cocktail ordered 3 dif apps empanada loaded tot shrimp taco cleared plate took home crispy chicken sandwich good back
