id,Resturant Name,Review
3338,Ayame Hibachi And Sushi Hoboken,ordered 2 sushi roll 2 salad earlier day delivery 7:45pm arrived 8:45pm telephone number would either go voicemail say n't service half time restaurant kept saying way eta person spicy yellowtail roll seaweed salad felt sick next morning coincidence maybe doubt would recommend
3339,Ayame Hibachi And Sushi Hoboken,sure n't written review feel like disappeared eating getting delivery take 5 year solid spot huge turn mean reliable spot opinion price increased year sush spot well love roll kani salad hand roll sushi always fresh even ordered huge delivery order beginning summer delicious also noodle rice hibachi option well would recommend nothing world consistent good quality also solid delivery option town
3341,Ayame Hibachi And Sushi Hoboken,favorite casual sushi place neighborhood ayame menu reminds diner menu much choose love rock shrimp appetizer used toss shrimp mayo served separately bentos amazing deal come amazing mushroom soup noodle rice veggie boyfriend always get fried rice instead white rice might look plain flavorful highly recommend scallop salmon dinner bento believe ayame also incredible lunch deal salmon bentos sushi roll 3 sushi roll 15 includes scallop roll
3345,Ayame Hibachi And Sushi Hoboken,really good really great sushi option delicious spicy mayo sauce good service nice employee family friendly well outdoor seating
3347,Ayame Hibachi And Sushi Hoboken,place get packed might struggle service table damp wet n't get saucer sushi however lady taking care u nice place good come drink bar sushi roll well priced food bit hit miss special roll nice tasty spider sweetheart would n't recommend reg spicy salmon tuna n't know could mess apparently good ordered dinner entre wok section peanut chicken boring basic dish ever seen tasted plain rice plain breaded chicken brought sauce side wok part definitely expecting sauteed sauce veggie something big pas
3349,Ayame Hibachi And Sushi Hoboken,tried place weekend takeout got combo great value 3 standard roll miso soup tasted great definitely going back try special roll next time craving sushi
3350,Ayame Hibachi And Sushi Hoboken,lot sushi spot town always hard choose ordering delivery ayame thing right enjoyed sushi ordered matter type specialty roll place always go classic one key simple roll fresh ingredient ayame went avocado roll peanut avocado roll peanut avocado roll favorite roll history weird combo flavor work n't get tuna salmon sure good well sushi roll rolled tight still good delivery quick easy end would definitely reorder quality sushi roll also convenient hungry since come quick check
3352,Ayame Hibachi And Sushi Hoboken,sushi roll great sweet potato favorite texture mix together well sea treasure good tasty sauce salmon bit dry good nonetheless definitely enjoyed food would recommend eating
3353,Ayame Hibachi And Sushi Hoboken,picked sushi sashimi presentation quality good concern mostly wait time came pick via uber eats certain time said give 15 min ended standing 40 min asking every 20 min seems though swamped order finally got around finishing order go sushi sashimi platter good salmon girl set good portion amaye roll n't worth ok overall would like give another try food solid
3354,Ayame Hibachi And Sushi Hoboken,second time getting ayame last month first time every piece sushi fell apart thought maybe different chef working decided give another try yet every piece sushi broke apart picked returning going forward
3355,Ayame Hibachi And Sushi Hoboken,must say place best sushi hoboken hibachi bit pricey great would recommend special roll fish always consistently fresh tasty
3357,Ayame Hibachi And Sushi Hoboken,best sushi hoboken love crazy tuna roll great variety special roll gotten take delivery time covid n't let even got take hibachi delish totally recommend
3360,Ayame Hibachi And Sushi Hoboken,place soooo good went friend became favorite sushi place
3361,Ayame Hibachi And Sushi Hoboken,loved option choose three roll 16 enough fill tasted fresh tried many sushi place area one favorite term freshness pricing
3362,Ayame Hibachi And Sushi Hoboken,absolute favorite sushi spot always fresh food nice staff never rush even packed gave 4 instead 5 sitting close hibachi table might smell like later leave restaurant food amazing
3364,Ayame Hibachi And Sushi Hoboken,love restaurant go friend ordered sushi sashimi wasabi cracker looking sushi sashimi tell fresh good source fish beside wasabi cracker shock become one favorite definitely visit
3365,Ayame Hibachi And Sushi Hoboken,5 time become favorite restaurant ingredient seafood fresh important make sushi kind food recommend everyone come try kind seafood sushi taste good fresh
3366,Ayame Hibachi And Sushi Hoboken,lunch special okay small portion compared got past sure lunch special decreased portion overall decent service nothing crazy food good tho sushi especially
3372,Ayame Hibachi And Sushi Hoboken,ordered seamless extremely impressed fast fresh delicious hand roll sushi roll soup order much better typical go option
3375,Ayame Hibachi And Sushi Hoboken,finally found solid sushi place hoboken wo n't break bank good selection staff quite attentive byob always must sushi never tried hibachi back might give try someday
3379,Ayame Hibachi And Sushi Hoboken,ordered control roll delicious definitely bit pricy 15 friend ordered lunch special 3 regular roll salad come slight splurge roll came decent time service fine ate outdoors
3380,Ayame Hibachi And Sushi Hoboken,best lunch special ever come eat least twice week miso soup pretty tasty hand roll sushi portion fairly big bento box good variety
3381,Ayame Hibachi And Sushi Hoboken,good choice go ayame hibachi sushi service server great one favorite food restaurant salmon wonderful
3383,Ayame Hibachi And Sushi Hoboken,definitely sushi go-to though rice little bland gyoza could use little filling sushi one favorite area great soup well going dine rather take definitely worth hibachi food made right fresh flavorful delivery food always arrives time
3385,Ayame Hibachi And Sushi Hoboken,friend ordered takeout liked everything ordered n't think anything spectacular fish seemed fresh price pretty reasonable group ordered edamame miso soup seaweed salad sweet heart roll spicy girl roll spicy tuna roll philadelphia roll shrimp tempura roll tuna tartar gyoza sashimi overall thought everything pretty average although particularly liked gyoza spicy girl roll must try delivery time would probably order given food pretty good priced fairly
3393,Ayame Hibachi And Sushi Hoboken,great option sushi hoboken quick friendly service reliable fast delivery ordering phone phone number linked address credit card super convenient bit pricey plan ordering bunch roll stick roll hand roll page 10 menu night usually get oshinko roll dragon roll cucumber roll side white rice house salad edamame planning getting special roll impressed plating however n't find hibachi entree impressive pop music always give wrong vibe sure want listen top 50 dinner matter venue
3397,Ayame Hibachi And Sushi Hoboken,ordered delivery last night sushi fish chewy gross seaweed overall pleasant experience wo n't ever order
3399,Ayame Hibachi And Sushi Hoboken,favorite sushi restaurant hoboken fresh taste great love many restaurant realyou must try one
3405,Ayame Hibachi And Sushi Hoboken,n't know place n't five star avid sushi-lover 10 year legitimately number one spot salmon sashimi always fresh give generous portion price moderate considering right washington street hoboken love ayame much picture
3407,Ayame Hibachi And Sushi Hoboken,great sushi place byob favorite sushi spot hoboken sushi fresh service good good variety roll really good hibachi
3409,Ayame Hibachi And Sushi Hoboken,one favorite hoboken fun family friendly atmosphere ever done hibachi although see lot sushi ordered well chef engaging deliver great experience always happy food huge portion always leave lot leftover byob sure come prepared
3411,Ayame Hibachi And Sushi Hoboken,sushi great always quick response ordering pick pricing good atmosphere inside nice
